ID	SENTIMENT	TEXT
132_ 524	neutral	That's a lot of money Apple are making from a very powerful, influential and trendy product.
176_ 9	positive	As far as Linksys goes, I have used several of their products and they seem to hold up well - no problems.
0_ 24	positive	 I went out and got the Canon today.
275_ 6	neutral	there are lengthy hacks offered requiring root access and edits via terminal.
212_ 10	positive	Pros The Design is very nice, and the colors are too.
183_ 5	neutral	I just tried to move a load of plain data files from my home computer to my office work computer, and it is promting me to install Zen Micro software, etc....
199_ 5	positive	Fortunately for me, I have yet to have a single problem with this player.
222_ 6	neutral	Mine came with a wall adapter, but it charges when plugged into the computer anyways.
104_ 1	positive	The Hitachi is made in Malasyia, and looked cheap compared with the Makita, which is made in the USA.
132_ 155	negative	 *The ipod is overly sensitive to just about everything and gets scratched easily.
202_ 1	negative	The colors are a joke, and I personally hate the stupid vertical touchpad.
0_ 214	neutral	Almost no lag between button activation and shutter.
202_ 2	negative	But my biggest gripe is still the extremely ugly design.
319_ 8	negative	There is absolutely nothing useful at the Symantec/Norton site.
321_ 4	neutral	For security buy Zone Alarm. It's a very friendly program.
127_ 4	negative	The major reasons I didn't give it a five are:  One, I didn't think the fine adjustment worked well.
132_ 519	neutral	You've earned a new fan.
90_ 1	negative	The only downside to this is that it can get pretty stinky long before the pail is full.
212_ 13	positive	The battery is also convenient, but could have been better, such as the Zen Touch's battery (but at least this one is removable).
134_ 10	neutral	Stupid me.
298_ 25	neutral	If we had been unable to obtain the Corporate edition, we would NOT have purchased another Norton 2004 or 2005 home version anything.
268_ 31	positive	All in all, this is a great phone.
132_ 152	neutral	buyers BEWARE!
253_ 0	positive	I use a Nokia 6600, it has a great color TFT display and camera equipped with zoom, which complement a built-in video recorder with audio and a RealOne player for playback and streaming of 3GPP-compatible and RealMedia video clips.
35_ 0	positive	I was looking for a compact, rugged (I carry it hiking, skiing, boating, etc) camera which is easy to use.
132_ 186	positive	All in all, this is a wonderful device.
25_ 2	positive	The software that comes with the Digital Elph is very nice and intuitive.
100_ 5	positive	Wow - was that disappointing and we didn't even have it 6 months before it broke.
100_ 17	neutral	To replace the bag simply open it up and feed the top of the bag through ring, fold it over the sides of the ring, and close.
209_ 26	neutral	3.
265_ 14	positive	And Bluetooth does not drain the battery as quick as I thought it would, I usually can go 1.5 days with Bluetooth on along with making calls before I need a full recharge.
187_ 23	positive	Creating and modifying playlists is easy and clean.
131_ 8	neutral	Then, without warning, it took off again.
25_ 0	positive	This is my second digital camera, but I'm much more impressed with the Canon S100 Digital Elph than I EVER was with my Kodak DC240.
260_ 1	positive	Great reception, visibility and interface (may be complicated by others).
34_ 2	neutral	What else can I say?
132_ 447	neutral	 I can take it to Work, School, and even listen to it at my computer.
240_ 6	negative	I must say, this one is quite slow to open an application.
263_ 13	negative	i would highly recommmend...... oh and i have owned this baby for like 6 months now
212_ 7	neutral	$190 or $200 or less would have been much more reasonable (price compareble to 20gb mp3 players).
101_ 0	positive	I purchased this router at a woodworking show after watching the CMT people using it to demo their bits and was impressed how it performed.
281_ 11	negative	Norton has been on a downhill slid recently with their products, but with this one, they have fallen off the cliff.
214_ 19	neutral	Napster 2 Go also allows members to view other members play lists in different genres, so if you are looking for lots of songs and you don't want to search for them endless, you can just grab them from other members play lists. !
306_ 10	neutral	After extensive researching on the Symantec site I broke down and called Symantec.
116_ 9	positive	Even with that, I highly recommend this router - outstanding performer.
266_ 3	positive	The games are decent, but u only get 2 to start off with.
89_ 3	positive	THIS PRODUCT IS A LIFESAVER!!
207_ 12	positive	ORIGINAL REVIEW December 2004 I'm sorry to read about other people having problems with their Zen Micro, but mine has worked great!
192_ 11	negative	I downloaded the new firmware which was supposed to take care of the problem, but it hasn't worked.
221_ 17	neutral	)  Compatibility?
166_ 39	neutral	Don't try to install this yourself unless you have some technical knowledge.
5_ 0	neutral	I have had this little gem for four months now.
120_ 0	positive	This is an excellent router for the price.
193_ 19	neutral	This is Creative's attempt to compete with the IPod mini.
172_ 3	positive	Feature wise, its a lot better than the dlink and netgear routers out there.
88_ 3	neutral	As the bag fills, you may need to flip twice to ensure that the weighted cylinder has completely pushed the diaper into the bag.
132_ 125	neutral	 So far, in the month that I have had it, I have had to take it in for service twice.
242_ 25	positive	Secondly, all info can be sent to a computer and w/o the hassle of USB wires.
304_ 8	negative	I already knew something was wrong, because much of the Spam I've seen in the past six months was from resellers of Norton products.
5_ 6	negative	I find it a bit difficult to manage the very tiny buttons and impossible to read the icons without my reading glasses on.
100_ 21	neutral	Remember, it does hold dirty diapers!
183_ 9	neutral	But Amazon won't allow me to reduce the number of stars once I have already established three two days ago.
241_ 3	neutral	The best features that I use most often are:
191_ 18	neutral	A must for me, the fact that you can carry extra batteries is a big bonus.
276_ 9	neutral	DaveC
132_ 308	neutral	  Cons of the 40 GB: Much more expensive just for some extra space and a docking station, both of which you don't really need.
132_ 142	neutral	 i've had a beastly experience from trying to buy an ipod from circuit city.
233_ 24	positive	I click pictures in JPG format and because the phone has a bluetooth device I find it extremely easy to transfer pics to my pc and forth.
172_ 0	positive	Purchased this router a few months back, NO PROBLEMS whatsoever.
275_ 11	neutral	i'd rather have a little more phone than the t610 offers.
